FID,u,v,key,osmid,highway,oneway,length,name,lanes,bridge,ref,tunnel,junction,maxspeed,id,source,target,FID_1,id_1,avg_0,avg_1,avg_2,avg_3,avg_4,avg_5,avg_6,avg_7,avg_8,avg_9,avg_10,avg_11,avg_12,avg_13,avg_14,avg_15,avg_16,avg_17,avg_18,avg_19,avg_20,avg_21,avg_22,avg_23,fill_ratio,highway_1,drop
2126,5213253179.000000000000000,5213253169.000000000000000,0.000000000000000,934892339,primary,True,268.336999999999989,成华大道新鸿路,3, , , , , ,3892.000000000000000,5213253179.000000000000000,5213253169.000000000000000,3892,3892.000000000000000,7.938919504950000,7.045689630300000,7.718319813270000,7.305880537080000,5.176253858020000,6.165170191050000,9.329009688059999,6.087545025440000,5.609135749120000,4.317139149770000,4.137868799030000,5.273139039370000,5.226233546800000,5.450343854690000,4.913279774680000,3.964403337270000,5.413733773370000,4.020242297000000,3.372286197080000,4.780120300520000,4.371486953900000,4.655236794240000,6.016121393750000,6.962678849910000,1.000000000000000,primary,1
2127,5213253181.000000000000000,5213252912.000000000000000,0.000000000000000,137132118,primary,True,188.640999999999991,昭觉寺南路,3, , , , , ,3893.000000000000000,5213253181.000000000000000,5213252912.000000000000000,3893,3893.000000000000000,9.550786726220000,10.646319501200001,11.739388803500001,12.339849541400000,7.642257884710000,10.346887932300000,12.738152388400000,8.778351037980000,7.623873724210000,8.874019777439999,7.019726717800000,7.322737230540000,7.827836816380000,6.743205638450000,8.671832532800000,6.690939246440000,6.959080137300000,5.908299729660000,5.339318088170000,6.712927904200000,6.802589334370000,7.028163579370000,8.918046948870000,9.413132632460000,1.000000000000000,primary,1
2128,5213253181.000000000000000,3034408998.000000000000000,0.000000000000000,409988941,tertiary,False,11.609000000000000,西林路, , , , , , ,3894.000000000000000,5213253181.000000000000000,3034408998.000000000000000,3894,3894.000000000000000,2.350316138660000,1.778395916010000,2.015451388890000,1.799190255730000,1.679787121210000,1.676855555560000,1.715791418650000,2.487642857140000,1.157148932020000,1.854267134850000,2.093382175930000,1.215285196210000,2.172494724230000,2.253040049970000,1.730600925930000,1.936900462960000,1.514390978840000,1.700998317170000,2.303435185190000,1.673756104500000,1.990923110410000,2.019691957670000,1.499774028160000,2.005121109910000,1.000000000000000,tertiary,1
2129,5213253181.000000000000000,4118527513.000000000000000,0.000000000000000,409988941,tertiary,False,155.990000000000009,西林路, , , , , , ,3895.000000000000000,5213253181.000000000000000,4118527513.000000000000000,3895,3895.000000000000000,5.648755554400000,7.188664328470000,5.478220238100000,5.324208275920000,14.856190476200000,11.915902777800000,8.863068181819999,5.777407407410000,5.025265311250000,5.828991402120000,5.109814296080000,7.791621717170000,7.198842470170000,7.573621503380000,6.332279199140000,5.953012838040000,6.519864220140000,4.365991844790000,5.362281560770000,5.955010837310000,4.380849270140000,5.998016558760000,5.560642082730000,5.650510214490000,1.000000000000000,tertiary,1
2130,5213253182.000000000000000,5484804457.000000000000000,0.000000000000000,538610044,primary,True,33.630000000000003, , , , , , , ,3896.000000000000000,5213253182.000000000000000,5484804457.000000000000000,3896,3896.000000000000000,9.413938930120000,7.869139565500000,7.215979575160000,9.010815972220000,6.841606086220000,9.528499999999999,5.123459325400000,6.055023809520000,5.767474519140000,6.036765000010000,5.229012931330000,4.912617737330000,6.517370229690000,6.392527199250000,6.628518662200000,6.024508713830000,6.140734839280000,5.857961973520000,5.407716472740000,7.998694429290000,7.950833997150000,7.628071480090000,6.735624747470000,7.600689389620000,1.000000000000000,primary,1
2131,5213253182.000000000000000,5484804454.000000000000000,0.000000000000000,"[99988889, 570493795, 132616771]",primary,True,616.296000000000049,二环路北四段, ,yes, , , , ,3897.000000000000000,5213253182.000000000000000,5484804454.000000000000000,3897,3897.000000000000000,21.044436014599999,20.435411705200000,15.729930583800000,16.180990920199999,20.539449277199999,17.541295256100000,20.840080687400000,21.085184725200001,18.413595081000000,17.883576701599999,19.485612250500001,17.993946226700000,21.182361423700002,20.600768194000000,18.425032829100001,20.085147543300000,17.952524366100000,17.190744423200002,17.757987362300000,16.567576898399999,18.679443066400001,19.534327140799999,20.643149471899999,19.265648404600000,1.000000000000000,primary,1
2132,5213253184.000000000000000,4679096596.000000000000000,0.000000000000000,259707335,tertiary,False,251.913000000000011,杉板桥南三路,4, , , , , ,3898.000000000000000,5213253184.000000000000000,4679096596.000000000000000,3898,3898.000000000000000,10.277403004500000,9.090610491070001,10.496375000000000,1.312046875000000,8.746979166670000,0.000000000000000,13.863577292500000,17.027452777800001,8.522174749350000,9.913495493630000,7.853332677570000,10.458165973500000,9.848397472429999,10.695264271199999,11.360502256600000,8.397425465210000,9.713495330750000,8.999905039270001,8.043931715919999,10.024669814099999,8.501764707980000,8.882882644630000,8.917863777870000,10.718893672000000,0.958333333333000,tertiary,1
2133,5213253184.000000000000000,5213253200.000000000000000,0.000000000000000,"[920032537, 824892395, 612112911]",primary,True,266.599999999999966,成华大道杉板桥路,3,yes, , , , ,3899.000000000000000,5213253184.000000000000000,5213253200.000000000000000,3899,3899.000000000000000,11.894231552300001,10.594038619899999,12.650264725900000,11.395230416100000,11.907075396800000,9.695397693269999,11.364726257099999,6.707208985780000,5.454831803250000,6.842174602200000,6.331372201250000,8.482251180570000,7.544874595910000,7.783583746840000,7.178685724070000,8.074493289050000,6.397179399340000,5.167858648120000,5.830865786860000,6.757696004550000,7.401119398950000,7.708011390080000,9.413557540530000,9.859844018430000,1.000000000000000,primary,1
2134,5213253185.000000000000000,7913085161.000000000000000,0.000000000000000,137132118,primary,True,59.579000000000001,昭觉寺南路,3, , , , , ,3900.000000000000000,5213253185.000000000000000,7913085161.000000000000000,3900,3900.000000000000000,12.471805446099999,12.565780020200000,15.179065740700000,13.107925595199999,12.569908068800000,13.901766666700000,12.219211574099999,14.185476190499999,11.030855545900000,11.777825945000000,11.663529918100000,12.302801826200000,12.271650083400001,11.822402512100000,11.569000821300000,12.396015386000000,11.793649903100000,11.871220713400000,10.954580411500000,10.897948301000000,10.573141759700000,12.273063844799999,11.840320726700000,12.612568706499999,1.000000000000000,primary,1
2135,5213253185.000000000000000,1504232582.000000000000000,0.000000000000000,137135392,secondary,True,16.271999999999998,驷马桥路, , , , , , ,3901.000000000000000,5213253185.000000000000000,1504232582.000000000000000,3901,3901.000000000000000,4.068000000000000,4.372072727270000,5.424000000000000,5.424000000000000,2.926105263160000,0.000000000000000,5.122666666670000,4.165096296300000,3.885546613940000,4.294000000000000,3.565225885230000,5.085000000000000,5.424000000000000,4.536436363640000,4.294000000000000,4.520000000000000,4.821333333330000,4.068000000000000,5.085000000000000,4.128266666670000,4.464653061220000,4.469777777780000,4.138311111110000,4.700800000000000,0.958333333333000,secondary,1
2136,5213253187.000000000000000,5213252905.000000000000000,0.000000000000000,698208064,secondary,True,22.463999999999999,崔家店北一路, , , , , , ,3902.000000000000000,5213253187.000000000000000,5213252905.000000000000000,3902,3902.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,secondary,0
2137,5213253187.000000000000000,5312164129.000000000000000,0.000000000000000,612810876,primary,True,369.684000000000026,成华大道杉板桥路,3, , , , , ,3903.000000000000000,5213253187.000000000000000,5312164129.000000000000000,3903,3903.000000000000000,9.568840909090000,8.045168627450000,0.000000000000000,0.000000000000000,6.485684210530000,0.000000000000000,17.114999999999998,8.266893527980001,6.340812639840000,6.424126674380000,8.706451147159999,11.366242576699999,9.295182812629999,8.586429276690000,6.736424843490000,7.479226896550000,5.711823611890000,2.882725659380000,5.483040024330000,13.810317482500000,9.333195107060000,9.235284757790000,11.851264285699999,15.140192307700000,0.875000000000000,primary,1
2138,5213253189.000000000000000,5300465518.000000000000000,0.000000000000000,673295817,secondary,True,82.769000000000005, ,3, , , , ,40,3904.000000000000000,5213253189.000000000000000,5300465518.000000000000000,3904,3904.000000000000000,13.302160714299999,17.013627777800000,14.898420000000000,12.645263888900001,0.000000000000000,7.390089285710000,34.487083333299999,17.079455887100000,14.122338831900000,18.520841049400001,14.506509841500000,14.122018482900000,16.309321499100001,14.400227892800000,14.547278787900000,16.915153466100001,14.378374174599999,14.606294117599999,13.062967583500001,15.890647014400001,17.371271604899999,17.921859040699999,17.591813593000001,19.925870370399998,0.958333333333000,secondary,1
2139,5213253192.000000000000000,5484804511.000000000000000,0.000000000000000,570491734,primary,True,18.523000000000000,二环路东二段, , , , , , ,3905.000000000000000,5213253192.000000000000000,5484804511.000000000000000,3905,3905.000000000000000,5.493845125270000,5.344651004670000,5.277584920630000,5.202447530860000,6.019975000000000,5.213881481480000,5.262349552670000,5.227352867870000,5.044265035620000,5.314714736270000,5.009601495970000,5.034231228380000,5.200851147260000,5.342968953750000,5.186262634710000,5.131125971910000,4.933884273640000,5.161342669670000,4.828737562060000,5.497408082310000,5.577580304350000,5.213484633570000,5.434647693390000,5.198712379730000,1.000000000000000,primary,1
2140,5213253192.000000000000000,6271254511.000000000000000,0.000000000000000,"[920022665, 824892395]",primary,True,417.908000000000015,成华大道杉板桥路, , , , , , ,3906.000000000000000,5213253192.000000000000000,6271254511.000000000000000,3906,3906.000000000000000,15.255570779699999,15.836526479900000,14.155406350200000,14.447974226700000,14.847174315600000,14.920588457299999,18.193646891499998,16.729541787999999,14.530215095799999,15.070648246699999,14.478097869699999,14.867311624699999,13.586235156700001,13.989092895600001,14.222284164800000,14.032610672800001,14.198078941600000,13.140069657500000,12.688245103000000,13.248540459399999,12.902976354200000,13.640302383000000,13.502687544000000,14.723315974500000,1.000000000000000,primary,1
2141,5213253197.000000000000000,5213253185.000000000000000,0.000000000000000,137132118,primary,True,12.776000000000000,昭觉寺南路,3, , , , , ,3907.000000000000000,5213253197.000000000000000,5213253185.000000000000000,3907,3907.000000000000000,4.365133333330000,4.148528735630000,4.176769230770000,4.422461538460000,3.566633333330000,4.258666666670000,3.637611111110000,3.455497076020000,3.873632775630000,4.078513060920000,4.223949275360000,3.856199893050000,4.087616616620000,4.009662659380000,4.180338049420000,4.128056663820000,3.915262115820000,4.121408691310000,4.183953216370000,4.096431746030000,4.111641269840000,4.191424561400000,4.104944072110000,4.275566137570000,1.000000000000000,primary,1
2142,5213253197.000000000000000,7619372016.000000000000000,0.000000000000000,132232868,secondary,True,183.474999999999994,驷马桥路, , , , , , ,3908.000000000000000,5213253197.000000000000000,7619372016.000000000000000,3908,3908.000000000000000,16.503042327999999,7.644791666670000,6.509199584650000,12.231666666700001,8.736904761900000,0.000000000000000,12.179394586900001,14.561507936500000,8.340409736860000,10.661104024900000,11.166764470100000,13.103293771300001,9.475381235830000,9.104531051870000,8.937009805530000,8.700500992060000,8.445674603170000,11.607066227800001,8.136175485040001,11.701211734699999,8.946942886950000,11.804529100500000,9.470543401510000,10.592626120200000,0.958333333333000,secondary,1
2143,5213253199.000000000000000,5529709440.000000000000000,0.000000000000000,934892339,primary,True,101.024000000000001,成华大道新鸿路,3, , , , , ,3909.000000000000000,5213253199.000000000000000,5529709440.000000000000000,3909,3909.000000000000000,12.457773256199999,13.414592592600000,13.872942222200001,13.586021652399999,14.031111111100000,16.917511111100001,13.020871111100000,12.327333333300000,13.023749287699999,12.846541894500000,11.938160717400001,11.910330445200000,12.310881492000000,11.859914287800001,12.789364058200000,11.873969057700000,10.945390424399999,9.645261914670000,10.418149314700001,11.901984299200000,12.441557496000000,12.514400711200000,12.953204591000000,14.597954747499999,1.000000000000000,primary,1
2144,5213253200.000000000000000,5213253160.000000000000000,0.000000000000000,824612659,tertiary,False,15.445000000000000,建设南支路, , , , , , ,3911.000000000000000,5213253200.000000000000000,5213253160.000000000000000,3911,3911.000000000000000,3.910822537350000,5.148333333330000,5.148333333330000,4.183020833330000,5.148333333330000,5.148333333330000,4.004259259260000,2.492201233300000,3.120276151730000,2.814484904850000,3.984052903730000,3.370668050310000,4.461888888890000,3.569939624960000,3.882806181480000,3.364239870680000,3.417229391410000,3.391657565290000,2.917550612800000,4.072928184050000,4.148992916300000,3.714470212440000,4.476062127980000,3.697262109730000,1.000000000000000,tertiary,1
2145,5213253200.000000000000000,5312164130.000000000000000,0.000000000000000,168176023,primary,True,488.603000000000009,成华大道杉板桥路,3, , , , , ,3912.000000000000000,5213253200.000000000000000,5312164130.000000000000000,3912,3912.000000000000000,10.473905161499999,10.670656945199999,12.205119178700000,8.698962475660000,9.212466225300000,12.345568244100001,14.840507743200000,9.514555770650000,9.169120037360001,8.024062349059999,8.576078653160000,9.298029054760001,9.148717493840000,8.419164784710000,8.536413659530000,8.720184642730000,8.045561335009999,8.700820006830000,8.026968874980000,8.935901840120000,9.278800940849999,9.606345223630001,10.079390295600000,10.051704613700000,1.000000000000000,primary,1
